Station,Time,Lat,Lon,Max Gust (mph),x,y
0A9,2023-02-17 14:00:00+00:00,36.3712,-82.1734,17,-9147501.044751987,4351818.866831317
0A9,2023-02-17 16:00:00+00:00,36.3712,-82.1734,14,-9147501.044751987,4351818.866831317
0A9,2023-02-17 17:00:00+00:00,36.3712,-82.1734,14,-9147501.044751987,4351818.866831317
0A9,2023-02-17 18:00:00+00:00,36.3712,-82.1734,15,-9147501.044751987,4351818.866831317
0A9,2023-02-17 19:00:00+00:00,36.3712,-82.1734,15,-9147501.044751987,4351818.866831317
0A9,2023-02-17 20:00:00+00:00,36.3712,-82.1734,10,-9147501.044751987,4351818.866831317
0A9,2023-02-17 21:00:00+00:00,36.3712,-82.1734,14,-9147501.044751987,4351818.866831317
0CO,2023-02-16 22:00:00+00:00,39.7939,-105.7639,24,-11773583.492310708,4836037.433641812
0CO,2023-02-16 23:00:00+00:00,39.7939,-105.7639,26,-11773583.492310708,4836037.433641812
0CO,2023-02-17 00:00:00+00:00,39.7939,-105.7639,22,-11773583.492310708,4836037.433641812
0CO,2023-02-17 01:00:00+00:00,39.7939,-105.7639,23,-11773583.492310708,4836037.433641812
0CO,2023-02-17 02:00:00+00:00,39.7939,-105.7639,25,-11773583.492310708,4836037.433641812
0CO,2023-02-17 03:00:00+00:00,39.7939,-105.7639,30,-11773583.492310708,4836037.433641812
0CO,2023-02-17 04:00:00+00:00,39.7939,-105.7639,29,-11773583.492310708,4836037.433641812
0CO,2023-02-17 05:00:00+00:00,39.7939,-105.7639,26,-11773583.492310708,4836037.433641812
0CO,2023-02-17 06:00:00+00:00,39.7939,-105.7639,25,-11773583.492310708,4836037.433641812
0CO,2023-02-17 07:00:00+00:00,39.7939,-105.7639,24,-11773583.492310708,4836037.433641812
0CO,2023-02-17 08:00:00+00:00,39.7939,-105.7639,24,-11773583.492310708,4836037.433641812
0CO,2023-02-17 09:00:00+00:00,39.7939,-105.7639,25,-11773583.492310708,4836037.433641812
0CO,2023-02-17 10:00:00+00:00,39.7939,-105.7639,26,-11773583.492310708,4836037.433641812
0CO,2023-02-17 11:00:00+00:00,39.7939,-105.7639,29,-11773583.492310708,4836037.433641812
0CO,2023-02-17 12:00:00+00:00,39.7939,-105.7639,26,-11773583.492310708,4836037.433641812
0CO,2023-02-17 13:00:00+00:00,39.7939,-105.7639,28,-11773583.492310708,4836037.433641812
0CO,2023-02-17 14:00:00+00:00,39.7939,-105.7639,25,-11773583.492310708,4836037.433641812
0CO,2023-02-17 15:00:00+00:00,39.7939,-105.7639,23,-11773583.492310708,4836037.433641812
0CO,2023-02-17 16:00:00+00:00,39.7939,-105.7639,22,-11773583.492310708,4836037.433641812
0CO,2023-02-17 17:00:00+00:00,39.7939,-105.7639,22,-11773583.492310708,4836037.433641812
0CO,2023-02-17 18:00:00+00:00,39.7939,-105.7639,21,-11773583.492310708,4836037.433641812
0CO,2023-02-17 19:00:00+00:00,39.7939,-105.7639,21,-11773583.492310708,4836037.433641812
0CO,2023-02-17 20:00:00+00:00,39.7939,-105.7639,26,-11773583.492310708,4836037.433641812
0CO,2023-02-17 21:00:00+00:00,39.7939,-105.7639,20,-11773583.492310708,4836037.433641812
0E0,2023-02-17 17:00:00+00:00,34.9856,-106.0095,12,-11800923.559249535,4161924.413732108
0E0,2023-02-17 18:00:00+00:00,34.9856,-106.0095,15,-11800923.559249535,4161924.413732108
0E0,2023-02-17 19:00:00+00:00,34.9856,-106.0095,12,-11800923.559249535,4161924.413732108
0F2,2023-02-16 22:00:00+00:00,33.6017,-97.7756,24,-10884330.004006797,3975444.6356165074
0F2,2023-02-16 23:00:00+00:00,33.6017,-97.7756,20,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 00:00:00+00:00,33.6017,-97.7756,22,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 01:00:00+00:00,33.6017,-97.7756,13,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 02:00:00+00:00,33.6017,-97.7756,13,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 03:00:00+00:00,33.6017,-97.7756,16,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 04:00:00+00:00,33.6017,-97.7756,15,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 05:00:00+00:00,33.6017,-97.7756,15,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 06:00:00+00:00,33.6017,-97.7756,14,-10884330.004006797,3975444.6356165074
0F2,2023-02-17 07:00:00+00:00,33.6017,-97.7756,12,-10884330.004006797,3975444.6356165074
0J4,2023-02-16 22:00:00+00:00,31.0425,-86.3116,14,-9608163.361552712,3638269.8082730873
0J4,2023-02-16 23:00:00+00:00,31.0425,-86.3116,14,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 00:00:00+00:00,31.0425,-86.3116,15,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 01:00:00+00:00,31.0425,-86.3116,13,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 02:00:00+00:00,31.0425,-86.3116,13,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 03:00:00+00:00,31.0425,-86.3116,13,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 04:00:00+00:00,31.0425,-86.3116,12,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 05:00:00+00:00,31.0425,-86.3116,14,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 06:00:00+00:00,31.0425,-86.3116,14,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 07:00:00+00:00,31.0425,-86.3116,13,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 08:00:00+00:00,31.0425,-86.3116,15,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 09:00:00+00:00,31.0425,-86.3116,15,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 10:00:00+00:00,31.0425,-86.3116,30,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 11:00:00+00:00,31.0425,-86.3116,10,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 17:00:00+00:00,31.0425,-86.3116,10,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 18:00:00+00:00,31.0425,-86.3116,13,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 20:00:00+00:00,31.0425,-86.3116,16,-9608163.361552712,3638269.8082730873
0J4,2023-02-17 21:00:00+00:00,31.0425,-86.3116,14,-9608163.361552712,3638269.8082730873
0R0,2023-02-16 22:00:00+00:00,31.297,-89.8128,15,-9997915.162718121,3671380.612931168
0R0,2023-02-16 23:00:00+00:00,31.297,-89.8128,10,-9997915.162718121,3671380.612931168
0R0,2023-02-17 02:00:00+00:00,31.297,-89.8128,13,-9997915.162718121,3671380.612931168
0R0,2023-02-17 03:00:00+00:00,31.297,-89.8128,14,-9997915.162718121,3671380.612931168
0R0,2023-02-17 04:00:00+00:00,31.297,-89.8128,10,-9997915.162718121,3671380.612931168
0R0,2023-02-17 05:00:00+00:00,31.297,-89.8128,14,-9997915.162718121,3671380.612931168
0R0,2023-02-17 07:00:00+00:00,31.297,-89.8128,10,-9997915.162718121,3671380.612931168
0R0,2023-02-17 11:00:00+00:00,31.297,-89.8128,12,-9997915.162718121,3671380.612931168
0R0,2023-02-17 12:00:00+00:00,31.297,-89.8128,12,-9997915.162718121,3671380.612931168
0R0,2023-02-17 13:00:00+00:00,31.297,-89.8128,15,-9997915.162718121,3671380.612931168
0R0,2023-02-17 14:00:00+00:00,31.297,-89.8128,15,-9997915.162718121,3671380.612931168
0R0,2023-02-17 15:00:00+00:00,31.297,-89.8128,13,-9997915.162718121,3671380.612931168
0R0,2023-02-17 16:00:00+00:00,31.297,-89.8128,15,-9997915.162718121,3671380.612931168
0R0,2023-02-17 17:00:00+00:00,31.297,-89.8128,15,-9997915.162718121,3671380.612931168
0R0,2023-02-17 18:00:00+00:00,31.297,-89.8128,15,-9997915.162718121,3671380.612931168
0R0,2023-02-17 19:00:00+00:00,31.297,-89.8128,16,-9997915.162718121,3671380.612931168
0R0,2023-02-17 20:00:00+00:00,31.297,-89.8128,18,-9997915.162718121,3671380.612931168
0R0,2023-02-17 21:00:00+00:00,31.297,-89.8128,12,-9997915.162718121,3671380.612931168
0R4,2023-02-16 22:00:00+00:00,31.562,-91.5065,16,-10186456.98427469,3705952.6490212805
0R4,2023-02-16 23:00:00+00:00,31.562,-91.5065,10,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 00:00:00+00:00,31.562,-91.5065,14,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 01:00:00+00:00,31.562,-91.5065,17,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 02:00:00+00:00,31.562,-91.5065,13,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 07:00:00+00:00,31.562,-91.5065,14,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 08:00:00+00:00,31.562,-91.5065,13,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 09:00:00+00:00,31.562,-91.5065,15,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 10:00:00+00:00,31.562,-91.5065,16,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 11:00:00+00:00,31.562,-91.5065,15,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 12:00:00+00:00,31.562,-91.5065,10,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 13:00:00+00:00,31.562,-91.5065,17,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 14:00:00+00:00,31.562,-91.5065,14,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 15:00:00+00:00,31.562,-91.5065,14,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 16:00:00+00:00,31.562,-91.5065,16,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 17:00:00+00:00,31.562,-91.5065,15,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 18:00:00+00:00,31.562,-91.5065,17,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 19:00:00+00:00,31.562,-91.5065,17,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 20:00:00+00:00,31.562,-91.5065,17,-10186456.98427469,3705952.6490212805
0R4,2023-02-17 21:00:00+00:00,31.562,-91.5065,15,-10186456.98427469,3705952.6490212805
0V4,2023-02-16 22:00:00+00:00,37.1417,-79.0164,15,-8796065.412317622,4458876.387450699
0V4,2023-02-16 23:00:00+00:00,37.1417,-79.0164,12,-8796065.412317622,4458876.387450699
0V4,2023-02-17 00:00:00+00:00,37.1417,-79.0164,14,-8796065.412317622,4458876.387450699
0V4,2023-02-17 01:00:00+00:00,37.1417,-79.0164,14,-8796065.412317622,4458876.387450699
0V4,2023-02-17 02:00:00+00:00,37.1417,-79.0164,15,-8796065.412317622,4458876.387450699
0V4,2023-02-17 03:00:00+00:00,37.1417,-79.0164,15,-8796065.412317622,4458876.387450699
0V4,2023-02-17 04:00:00+00:00,37.1417,-79.0164,10,-8796065.412317622,4458876.387450699
0V4,2023-02-17 05:00:00+00:00,37.1417,-79.0164,10,-8796065.412317622,4458876.387450699
0V4,2023-02-17 06:00:00+00:00,37.1417,-79.0164,13,-8796065.412317622,4458876.387450699
0V4,2023-02-17 07:00:00+00:00,37.1417,-79.0164,13,-8796065.412317622,4458876.387450699
0V4,2023-02-17 08:00:00+00:00,37.1417,-79.0164,15,-8796065.412317622,4458876.387450699
0V4,2023-02-17 09:00:00+00:00,37.1417,-79.0164,15,-8796065.412317622,4458876.387450699
0V4,2023-02-17 10:00:00+00:00,37.1417,-79.0164,12,-8796065.412317622,4458876.387450699
0V4,2023-02-17 11:00:00+00:00,37.1417,-79.0164,13,-8796065.412317622,4458876.387450699
0V4,2023-02-17 12:00:00+00:00,37.1417,-79.0164,20,-8796065.412317622,4458876.387450699
0V4,2023-02-17 13:00:00+00:00,37.1417,-79.0164,18,-8796065.412317622,4458876.387450699
0V4,2023-02-17 14:00:00+00:00,37.1417,-79.0164,20,-8796065.412317622,4458876.387450699
0V4,2023-02-17 15:00:00+00:00,37.1417,-79.0164,17,-8796065.412317622,4458876.387450699
0V4,2023-02-17 16:00:00+00:00,37.1417,-79.0164,17,-8796065.412317622,4458876.387450699
0V4,2023-02-17 17:00:00+00:00,37.1417,-79.0164,16,-8796065.412317622,4458876.387450699
0V4,2023-02-17 19:00:00+00:00,37.1417,-79.0164,17,-8796065.412317622,4458876.387450699
0V4,2023-02-17 20:00:00+00:00,37.1417,-79.0164,20,-8796065.412317622,4458876.387450699
0V4,2023-02-17 21:00:00+00:00,37.1417,-79.0164,18,-8796065.412317622,4458876.387450699
0VG,2023-02-17 09:00:00+00:00,36.6541,-83.2178,13,-9263763.120936481,4391001.834732055
0VG,2023-02-17 10:00:00+00:00,36.6541,-83.2178,10,-9263763.120936481,4391001.834732055
0VG,2023-02-17 11:00:00+00:00,36.6541,-83.2178,10,-9263763.120936481,4391001.834732055
0VG,2023-02-17 13:00:00+00:00,36.6541,-83.2178,12,-9263763.120936481,4391001.834732055
0VG,2023-02-17 16:00:00+00:00,36.6541,-83.2178,12,-9263763.120936481,4391001.834732055
0VG,2023-02-17 17:00:00+00:00,36.6541,-83.2178,10,-9263763.120936481,4391001.834732055
0VG,2023-02-17 18:00:00+00:00,36.6541,-83.2178,15,-9263763.120936481,4391001.834732055
0VG,2023-02-17 19:00:00+00:00,36.6541,-83.2178,13,-9263763.120936481,4391001.834732055
0VG,2023-02-17 20:00:00+00:00,36.6541,-83.2178,12,-9263763.120936481,4391001.834732055
10G,2023-02-16 22:00:00+00:00,40.5372,-81.9544,10,-9123122.076268261,4944316.573785769
10G,2023-02-17 01:00:00+00:00,40.5372,-81.9544,13,-9123122.076268261,4944316.573785769
10G,2023-02-17 02:00:00+00:00,40.5372,-81.9544,15,-9123122.076268261,4944316.573785769
10G,2023-02-17 03:00:00+00:00,40.5372,-81.9544,14,-9123122.076268261,4944316.573785769
10G,2023-02-17 04:00:00+00:00,40.5372,-81.9544,14,-9123122.076268261,4944316.573785769
10G,2023-02-17 05:00:00+00:00,40.5372,-81.9544,15,-9123122.076268261,4944316.573785769
10G,2023-02-17 06:00:00+00:00,40.5372,-81.9544,14,-9123122.076268261,4944316.573785769
10G,2023-02-17 07:00:00+00:00,40.5372,-81.9544,23,-9123122.076268261,4944316.573785769
10G,2023-02-17 08:00:00+00:00,40.5372,-81.9544,20,-9123122.076268261,4944316.573785769
10G,2023-02-17 09:00:00+00:00,40.5372,-81.9544,18,-9123122.076268261,4944316.573785769
10G,2023-02-17 10:00:00+00:00,40.5372,-81.9544,21,-9123122.076268261,4944316.573785769
10G,2023-02-17 11:00:00+00:00,40.5372,-81.9544,17,-9123122.076268261,4944316.573785769
10G,2023-02-17 12:00:00+00:00,40.5372,-81.9544,16,-9123122.076268261,4944316.573785769
10G,2023-02-17 13:00:00+00:00,40.5372,-81.9544,12,-9123122.076268261,4944316.573785769
10G,2023-02-17 14:00:00+00:00,40.5372,-81.9544,16,-9123122.076268261,4944316.573785769
10G,2023-02-17 15:00:00+00:00,40.5372,-81.9544,13,-9123122.076268261,4944316.573785769
10G,2023-02-17 16:00:00+00:00,40.5372,-81.9544,12,-9123122.076268261,4944316.573785769
10G,2023-02-17 17:00:00+00:00,40.5372,-81.9544,16,-9123122.076268261,4944316.573785769
10G,2023-02-17 18:00:00+00:00,40.5372,-81.9544,15,-9123122.076268261,4944316.573785769
10G,2023-02-17 19:00:00+00:00,40.5372,-81.9544,14,-9123122.076268261,4944316.573785769
10G,2023-02-17 20:00:00+00:00,40.5372,-81.9544,15,-9123122.076268261,4944316.573785769
10G,2023-02-17 21:00:00+00:00,40.5372,-81.9544,17,-9123122.076268261,4944316.573785769
11R,2023-02-16 22:00:00+00:00,30.2189,-96.3742,24,-10728326.869609106,3531718.5444694036
11R,2023-02-16 23:00:00+00:00,30.2189,-96.3742,24,-10728326.869609106,3531718.5444694036
11R,2023-02-17 00:00:00+00:00,30.2189,-96.3742,20,-10728326.869609106,3531718.5444694036
11R,2023-02-17 01:00:00+00:00,30.2189,-96.3742,22,-10728326.869609106,3531718.5444694036
11R,2023-02-17 02:00:00+00:00,30.2189,-96.3742,20,-10728326.869609106,3531718.5444694036
11R,2023-02-17 03:00:00+00:00,30.2189,-96.3742,20,-10728326.869609106,3531718.5444694036
11R,2023-02-17 04:00:00+00:00,30.2189,-96.3742,23,-10728326.869609106,3531718.5444694036
11R,2023-02-17 05:00:00+00:00,30.2189,-96.3742,21,-10728326.869609106,3531718.5444694036
11R,2023-02-17 06:00:00+00:00,30.2189,-96.3742,15,-10728326.869609106,3531718.5444694036
11R,2023-02-17 07:00:00+00:00,30.2189,-96.3742,14,-10728326.869609106,3531718.5444694036
11R,2023-02-17 08:00:00+00:00,30.2189,-96.3742,10,-10728326.869609106,3531718.5444694036
11R,2023-02-17 09:00:00+00:00,30.2189,-96.3742,15,-10728326.869609106,3531718.5444694036
11R,2023-02-17 10:00:00+00:00,30.2189,-96.3742,17,-10728326.869609106,3531718.5444694036
11R,2023-02-17 11:00:00+00:00,30.2189,-96.3742,16,-10728326.869609106,3531718.5444694036
11R,2023-02-17 12:00:00+00:00,30.2189,-96.3742,15,-10728326.869609106,3531718.5444694036
11R,2023-02-17 13:00:00+00:00,30.2189,-96.3742,14,-10728326.869609106,3531718.5444694036
11R,2023-02-17 14:00:00+00:00,30.2189,-96.3742,14,-10728326.869609106,3531718.5444694036
11R,2023-02-17 15:00:00+00:00,30.2189,-96.3742,17,-10728326.869609106,3531718.5444694036
11R,2023-02-17 16:00:00+00:00,30.2189,-96.3742,16,-10728326.869609106,3531718.5444694036
11R,2023-02-17 17:00:00+00:00,30.2189,-96.3742,18,-10728326.869609106,3531718.5444694036
11R,2023-02-17 18:00:00+00:00,30.2189,-96.3742,18,-10728326.869609106,3531718.5444694036
11R,2023-02-17 19:00:00+00:00,30.2189,-96.3742,14,-10728326.869609106,3531718.5444694036
11R,2023-02-17 20:00:00+00:00,30.2189,-96.3742,14,-10728326.869609106,3531718.5444694036
11R,2023-02-17 21:00:00+00:00,30.2189,-96.3742,14,-10728326.869609106,3531718.5444694036
12N,2023-02-17 19:00:00+00:00,41.0089,-74.7367,13,-8319651.387569648,5013654.500459242
12N,2023-02-17 20:00:00+00:00,41.0089,-74.7367,31,-8319651.387569648,5013654.500459242
13K,2023-02-16 22:00:00+00:00,37.8519,-96.2929,22,-10719276.595007613,4558525.323753502
13K,2023-02-16 23:00:00+00:00,37.8519,-96.2929,22,-10719276.595007613,4558525.323753502
13K,2023-02-17 00:00:00+00:00,37.8519,-96.2929,22,-10719276.595007613,4558525.323753502
13K,2023-02-17 01:00:00+00:00,37.8519,-96.2929,16,-10719276.595007613,4558525.323753502
13K,2023-02-17 02:00:00+00:00,37.8519,-96.2929,20,-10719276.595007613,4558525.323753502
13K,2023-02-17 03:00:00+00:00,37.8519,-96.2929,17,-10719276.595007613,4558525.323753502
13K,2023-02-17 04:00:00+00:00,37.8519,-96.2929,15,-10719276.595007613,4558525.323753502
13K,2023-02-17 05:00:00+00:00,37.8519,-96.2929,14,-10719276.595007613,4558525.323753502
13K,2023-02-17 06:00:00+00:00,37.8519,-96.2929,10,-10719276.595007613,4558525.323753502
13K,2023-02-17 11:00:00+00:00,37.8519,-96.2929,10,-10719276.595007613,4558525.323753502
13K,2023-02-17 17:00:00+00:00,37.8519,-96.2929,14,-10719276.595007613,4558525.323753502
13K,2023-02-17 18:00:00+00:00,37.8519,-96.2929,17,-10719276.595007613,4558525.323753502
13K,2023-02-17 19:00:00+00:00,37.8519,-96.2929,16,-10719276.595007613,4558525.323753502
13K,2023-02-17 20:00:00+00:00,37.8519,-96.2929,17,-10719276.595007613,4558525.323753502
13K,2023-02-17 21:00:00+00:00,37.8519,-96.2929,17,-10719276.595007613,4558525.323753502
14Y,2023-02-16 22:00:00+00:00,45.8983,-94.8739,10,-10561314.237571958,5764066.675040303
14Y,2023-02-16 23:00:00+00:00,45.8983,-94.8739,10,-10561314.237571958,5764066.675040303
14Y,2023-02-17 00:00:00+00:00,45.8983,-94.8739,10,-10561314.237571958,5764066.675040303
14Y,2023-02-17 15:00:00+00:00,45.8983,-94.8739,10,-10561314.237571958,5764066.675040303
14Y,2023-02-17 16:00:00+00:00,45.8983,-94.8739,14,-10561314.237571958,5764066.675040303
14Y,2023-02-17 17:00:00+00:00,45.8983,-94.8739,16,-10561314.237571958,5764066.675040303
14Y,2023-02-17 18:00:00+00:00,45.8983,-94.8739,14,-10561314.237571958,5764066.675040303
14Y,2023-02-17 19:00:00+00:00,45.8983,-94.8739,15,-10561314.237571958,5764066.675040303
14Y,2023-02-17 20:00:00+00:00,45.8983,-94.8739,17,-10561314.237571958,5764066.675040303
14Y,2023-02-17 21:00:00+00:00,45.8983,-94.8739,16,-10561314.237571958,5764066.675040303
15M,2023-02-16 22:00:00+00:00,34.7723,-88.1659,12,-9814583.093330678,4132980.516063273
17J,2023-02-16 22:00:00+00:00,31.007,-84.8776,12,-9448531.211755157,3633658.260005798
17J,2023-02-16 23:00:00+00:00,31.007,-84.8776,15,-9448531.211755157,3633658.260005798
17J,2023-02-17 00:00:00+00:00,31.007,-84.8776,15,-9448531.211755157,3633658.260005798
17J,2023-02-17 01:00:00+00:00,31.007,-84.8776,16,-9448531.211755157,3633658.260005798
17J,2023-02-17 02:00:00+00:00,31.007,-84.8776,13,-9448531.211755157,3633658.260005798
17J,2023-02-17 03:00:00+00:00,31.007,-84.8776,12,-9448531.211755157,3633658.260005798
17J,2023-02-17 04:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 05:00:00+00:00,31.007,-84.8776,10,-9448531.211755157,3633658.260005798
17J,2023-02-17 06:00:00+00:00,31.007,-84.8776,10,-9448531.211755157,3633658.260005798
17J,2023-02-17 07:00:00+00:00,31.007,-84.8776,12,-9448531.211755157,3633658.260005798
17J,2023-02-17 08:00:00+00:00,31.007,-84.8776,10,-9448531.211755157,3633658.260005798
17J,2023-02-17 09:00:00+00:00,31.007,-84.8776,13,-9448531.211755157,3633658.260005798
17J,2023-02-17 10:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 11:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 12:00:00+00:00,31.007,-84.8776,15,-9448531.211755157,3633658.260005798
17J,2023-02-17 13:00:00+00:00,31.007,-84.8776,15,-9448531.211755157,3633658.260005798
17J,2023-02-17 14:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 15:00:00+00:00,31.007,-84.8776,13,-9448531.211755157,3633658.260005798
17J,2023-02-17 16:00:00+00:00,31.007,-84.8776,15,-9448531.211755157,3633658.260005798
17J,2023-02-17 17:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 18:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 19:00:00+00:00,31.007,-84.8776,16,-9448531.211755157,3633658.260005798
17J,2023-02-17 20:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
17J,2023-02-17 21:00:00+00:00,31.007,-84.8776,14,-9448531.211755157,3633658.260005798
18A,2023-02-17 05:00:00+00:00,34.3404,-83.1308,13,-9254078.325237466,4074601.527229732
18A,2023-02-17 06:00:00+00:00,34.3404,-83.1308,14,-9254078.325237466,4074601.527229732
18A,2023-02-17 07:00:00+00:00,34.3404,-83.1308,15,-9254078.325237466,4074601.527229732
18A,2023-02-17 08:00:00+00:00,34.3404,-83.1308,10,-9254078.325237466,4074601.527229732
18A,2023-02-17 09:00:00+00:00,34.3404,-83.1308,10,-9254078.325237466,4074601.527229732
18A,2023-02-17 10:00:00+00:00,34.3404,-83.1308,12,-9254078.325237466,4074601.527229732
18A,2023-02-17 11:00:00+00:00,34.3404,-83.1308,18,-9254078.325237466,4074601.527229732
