Station,Time,Lat,Lon,1 Hour Precipitation,x,y
CXE,2023-02-17 17:00:00+00:00,36.7883,-78.5016,0.01,-8738758.138457244,4409639.473949524
CXE,2023-02-17 19:00:00+00:00,36.7883,-78.5016,0.01,-8738758.138457244,4409639.473949524
CXET,2023-02-17 00:00:00+00:00,44.2333,-79.7833,0.03,-8881436.329806982,5501617.1649923
CXET,2023-02-17 01:00:00+00:00,44.2333,-79.7833,0.04,-8881436.329806982,5501617.1649923
CXET,2023-02-17 02:00:00+00:00,44.2333,-79.7833,0.0001,-8881436.329806982,5501617.1649923
CXET,2023-02-17 03:00:00+00:00,44.2333,-79.7833,0.13,-8881436.329806982,5501617.1649923
CXET,2023-02-17 04:00:00+00:00,44.2333,-79.7833,0.05,-8881436.329806982,5501617.1649923
CXET,2023-02-17 05:00:00+00:00,44.2333,-79.7833,0.04,-8881436.329806982,5501617.1649923
CXET,2023-02-17 06:00:00+00:00,44.2333,-79.7833,0.06,-8881436.329806982,5501617.1649923
CXET,2023-02-17 07:00:00+00:00,44.2333,-79.7833,0.06,-8881436.329806982,5501617.1649923
CXET,2023-02-17 08:00:00+00:00,44.2333,-79.7833,0.04,-8881436.329806982,5501617.1649923
CXET,2023-02-17 09:00:00+00:00,44.2333,-79.7833,0.02,-8881436.329806982,5501617.1649923
CXET,2023-02-17 10:00:00+00:00,44.2333,-79.7833,0.01,-8881436.329806982,5501617.1649923
CXET,2023-02-17 11:00:00+00:00,44.2333,-79.7833,0.0001,-8881436.329806982,5501617.1649923
CXET,2023-02-17 12:00:00+00:00,44.2333,-79.7833,0.0001,-8881436.329806982,5501617.1649923
CXET,2023-02-17 13:00:00+00:00,44.2333,-79.7833,0.0001,-8881436.329806982,5501617.1649923
CXHA,2023-02-17 01:00:00+00:00,42.0331,-82.896,0.0001,-9227940.508799206,5165938.953797622
CXHA,2023-02-17 02:00:00+00:00,42.0331,-82.896,0.07,-9227940.508799206,5165938.953797622
CXHA,2023-02-17 04:00:00+00:00,42.0331,-82.896,0.05,-9227940.508799206,5165938.953797622
CXHA,2023-02-17 05:00:00+00:00,42.0331,-82.896,0.02,-9227940.508799206,5165938.953797622
CXHA,2023-02-17 07:00:00+00:00,42.0331,-82.896,0.0001,-9227940.508799206,5165938.953797622
CXHA,2023-02-17 08:00:00+00:00,42.0331,-82.896,0.0001,-9227940.508799206,5165938.953797622
CXHM,2023-02-17 01:00:00+00:00,43.2865,-79.9051,0.01,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 02:00:00+00:00,43.2865,-79.9051,0.01,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 03:00:00+00:00,43.2865,-79.9051,0.01,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 04:00:00+00:00,43.2865,-79.9051,0.06,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 05:00:00+00:00,43.2865,-79.9051,0.01,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 06:00:00+00:00,43.2865,-79.9051,0.04,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 07:00:00+00:00,43.2865,-79.9051,0.12,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 08:00:00+00:00,43.2865,-79.9051,0.09,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 09:00:00+00:00,43.2865,-79.9051,0.01,-8894995.043785604,5355682.2390625365
CXHM,2023-02-17 12:00:00+00:00,43.2865,-79.9051,0.01,-8894995.043785604,5355682.2390625365
CXIB,2023-02-17 19:00:00+00:00,46.6667,-60.4,0.02,-6723697.243913723,5887839.709877263
CXIB,2023-02-17 20:00:00+00:00,46.6667,-60.4,0.05,-6723697.243913723,5887839.709877263
CXKE,2023-02-17 04:00:00+00:00,45.0,-75.6333,0.0001,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 05:00:00+00:00,45.0,-75.6333,0.01,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 06:00:00+00:00,45.0,-75.6333,0.11,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 07:00:00+00:00,45.0,-75.6333,0.08,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 08:00:00+00:00,45.0,-75.6333,0.03,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 09:00:00+00:00,45.0,-75.6333,0.02,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 10:00:00+00:00,45.0,-75.6333,0.09,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 11:00:00+00:00,45.0,-75.6333,0.05,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 12:00:00+00:00,45.0,-75.6333,0.06,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 13:00:00+00:00,45.0,-75.6333,0.05,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 14:00:00+00:00,45.0,-75.6333,0.02,-8419460.4430149,5621521.486192066
CXKE,2023-02-17 15:00:00+00:00,45.0,-75.6333,0.0001,-8419460.4430149,5621521.486192066
CXKT,2023-02-17 19:00:00+00:00,45.0667,-64.4833,0.04,-7178248.120669898,5632028.155235217
CXKT,2023-02-17 20:00:00+00:00,45.0667,-64.4833,0.08,-7178248.120669898,5632028.155235217
CXMY,2023-02-17 19:00:00+00:00,44.9833,-62.4833,0.01,-6955609.139083351,5618892.79601666
CXMY,2023-02-17 20:00:00+00:00,44.9833,-62.4833,0.01,-6955609.139083351,5618892.79601666
CXNP,2023-02-17 19:00:00+00:00,45.75,-64.2333,0.06,-7150418.2479715785,5740376.655556496
CXNP,2023-02-17 20:00:00+00:00,45.75,-64.2333,0.06,-7150418.2479715785,5740376.655556496
CXPC,2023-02-17 01:00:00+00:00,45.3442,-80.0442,0.02,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 02:00:00+00:00,45.3442,-80.0442,0.06,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 03:00:00+00:00,45.3442,-80.0442,0.04,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 04:00:00+00:00,45.3442,-80.0442,0.12,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 05:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 06:00:00+00:00,45.3442,-80.0442,0.02,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 07:00:00+00:00,45.3442,-80.0442,0.02,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 08:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 09:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 10:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 11:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 12:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXPC,2023-02-17 13:00:00+00:00,45.3442,-80.0442,0.01,-8910479.58495495,5675872.477733418
CXTD,2023-02-17 20:00:00+00:00,45.6083,-61.6797,0.03,-6866152.796281876,5717799.67923684
CXTO,2023-02-17 00:00:00+00:00,43.6667,-79.4,0.02,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 01:00:00+00:00,43.6667,-79.4,0.04,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 02:00:00+00:00,43.6667,-79.4,0.01,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 03:00:00+00:00,43.6667,-79.4,0.04,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 04:00:00+00:00,43.6667,-79.4,0.02,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 05:00:00+00:00,43.6667,-79.4,0.03,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 06:00:00+00:00,43.6667,-79.4,0.02,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 07:00:00+00:00,43.6667,-79.4,0.12,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 08:00:00+00:00,43.6667,-79.4,0.09,-8838767.568985922,5414007.286164346
CXTO,2023-02-17 09:00:00+00:00,43.6667,-79.4,0.02,-8838767.568985922,5414007.286164346
CXVN,2023-02-16 23:00:00+00:00,43.1833,-79.4,0.01,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 02:00:00+00:00,43.1833,-79.4,0.02,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 03:00:00+00:00,43.1833,-79.4,0.02,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 04:00:00+00:00,43.1833,-79.4,0.03,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 05:00:00+00:00,43.1833,-79.4,0.12,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 06:00:00+00:00,43.1833,-79.4,0.05,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 07:00:00+00:00,43.1833,-79.4,0.05,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 08:00:00+00:00,43.1833,-79.4,0.10,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 09:00:00+00:00,43.1833,-79.4,0.05,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 10:00:00+00:00,43.1833,-79.4,0.01,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 11:00:00+00:00,43.1833,-79.4,0.0001,-8838767.568985922,5339913.723840016
CXVN,2023-02-17 12:00:00+00:00,43.1833,-79.4,0.01,-8838767.568985922,5339913.723840016
CXY,2023-02-16 22:00:00+00:00,40.2171,-76.8515,0.0001,-8555069.846699264,4897540.99530082
CXY,2023-02-16 23:00:00+00:00,40.2171,-76.8515,0.0001,-8555069.846699264,4897540.99530082
CXY,2023-02-17 11:00:00+00:00,40.2171,-76.8515,0.02,-8555069.846699264,4897540.99530082
CXY,2023-02-17 12:00:00+00:00,40.2171,-76.8515,0.05,-8555069.846699264,4897540.99530082
CXY,2023-02-17 13:00:00+00:00,40.2171,-76.8515,0.02,-8555069.846699264,4897540.99530082
CXY,2023-02-17 14:00:00+00:00,40.2171,-76.8515,0.0001,-8555069.846699264,4897540.99530082
CXY,2023-02-17 16:00:00+00:00,40.2171,-76.8515,0.04,-8555069.846699264,4897540.99530082
CXY,2023-02-17 17:00:00+00:00,40.2171,-76.8515,0.0001,-8555069.846699264,4897540.99530082
CZCR,2023-02-17 04:00:00+00:00,47.99,-66.3342,0.01,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 10:00:00+00:00,47.99,-66.3342,0.01,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 11:00:00+00:00,47.99,-66.3342,0.05,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 12:00:00+00:00,47.99,-66.3342,0.04,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 13:00:00+00:00,47.99,-66.3342,0.05,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 14:00:00+00:00,47.99,-66.3342,0.05,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 15:00:00+00:00,47.99,-66.3342,0.04,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 16:00:00+00:00,47.99,-66.3342,0.05,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 17:00:00+00:00,47.99,-66.3342,0.09,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 18:00:00+00:00,47.99,-66.3342,0.09,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 19:00:00+00:00,47.99,-66.3342,0.05,-7384289.366179167,6105191.352409519
CZCR,2023-02-17 20:00:00+00:00,47.99,-66.3342,0.02,-7384289.366179167,6105191.352409519
CZDB,2023-02-17 19:00:00+00:00,45.4167,-63.4667,0.02,-7065080.726329456,5687362.670078066
CZDB,2023-02-17 20:00:00+00:00,45.4167,-63.4667,0.06,-7065080.726329456,5687362.670078066
CZEL,2023-02-17 01:00:00+00:00,43.6421,-80.4116,0.0001,-8951378.365872398,5410222.357261469
CZEL,2023-02-17 02:00:00+00:00,43.6421,-80.4116,0.12,-8951378.365872398,5410222.357261469
CZEL,2023-02-17 03:00:00+00:00,43.6421,-80.4116,0.13,-8951378.365872398,5410222.357261469
CZEL,2023-02-17 04:00:00+00:00,43.6421,-80.4116,0.03,-8951378.365872398,5410222.357261469
CZEL,2023-02-17 05:00:00+00:00,43.6421,-80.4116,0.04,-8951378.365872398,5410222.357261469
CZEL,2023-02-17 06:00:00+00:00,43.6421,-80.4116,0.04,-8951378.365872398,5410222.357261469
CZEL,2023-02-17 07:00:00+00:00,43.6421,-80.4116,0.01,-8951378.365872398,5410222.357261469
CZSP,2023-02-17 20:00:00+00:00,46.4503,-62.5758,0.06,-6965906.191981728,5852806.103561142
D73,2023-02-17 11:00:00+00:00,33.7825,-83.6928,0.47,-9316639.879063286,3999634.3460729583
D73,2023-02-17 12:00:00+00:00,33.7825,-83.6928,0.16,-9316639.879063286,3999634.3460729583
D73,2023-02-17 13:00:00+00:00,33.7825,-83.6928,0.01,-9316639.879063286,3999634.3460729583
D95,2023-02-17 01:00:00+00:00,43.0666,-83.2723,0.01,-9269830.033184716,5322114.546392051
D95,2023-02-17 02:00:00+00:00,43.0666,-83.2723,0.01,-9269830.033184716,5322114.546392051
D95,2023-02-17 05:00:00+00:00,43.0666,-83.2723,0.01,-9269830.033184716,5322114.546392051
D95,2023-02-17 06:00:00+00:00,43.0666,-83.2723,0.01,-9269830.033184716,5322114.546392051
DAA,2023-02-17 03:00:00+00:00,38.715,-77.181,0.0001,-8591749.618915647,4680929.599868978
DAA,2023-02-17 04:00:00+00:00,38.715,-77.181,0.01,-8591749.618915647,4680929.599868978
DAA,2023-02-17 10:00:00+00:00,38.715,-77.181,0.02,-8591749.618915647,4680929.599868978
DAA,2023-02-17 11:00:00+00:00,38.715,-77.181,0.06,-8591749.618915647,4680929.599868978
DAA,2023-02-17 12:00:00+00:00,38.715,-77.181,0.12,-8591749.618915647,4680929.599868978
DAA,2023-02-17 13:00:00+00:00,38.715,-77.181,0.21,-8591749.618915647,4680929.599868978
DAA,2023-02-17 14:00:00+00:00,38.715,-77.181,0.10,-8591749.618915647,4680929.599868978
DAA,2023-02-17 15:00:00+00:00,38.715,-77.181,0.02,-8591749.618915647,4680929.599868978
DAA,2023-02-17 17:00:00+00:00,38.715,-77.181,0.0001,-8591749.618915647,4680929.599868978
DAA,2023-02-17 18:00:00+00:00,38.715,-77.181,0.0001,-8591749.618915647,4680929.599868978
DAA,2023-02-17 19:00:00+00:00,38.715,-77.181,0.0001,-8591749.618915647,4680929.599868978
DAN,2023-02-17 11:00:00+00:00,36.5729,-79.3361,0.0001,-8831654.25352423,4379740.586965215
DAN,2023-02-17 12:00:00+00:00,36.5729,-79.3361,0.13,-8831654.25352423,4379740.586965215
DAN,2023-02-17 13:00:00+00:00,36.5729,-79.3361,0.45,-8831654.25352423,4379740.586965215
DAN,2023-02-17 14:00:00+00:00,36.5729,-79.3361,0.19,-8831654.25352423,4379740.586965215
DAN,2023-02-17 15:00:00+00:00,36.5729,-79.3361,0.0001,-8831654.25352423,4379740.586965215
DAN,2023-02-17 16:00:00+00:00,36.5729,-79.3361,0.0001,-8831654.25352423,4379740.586965215
DAN,2023-02-17 17:00:00+00:00,36.5729,-79.3361,0.04,-8831654.25352423,4379740.586965215
DAN,2023-02-17 18:00:00+00:00,36.5729,-79.3361,0.0001,-8831654.25352423,4379740.586965215
DAW,2023-02-17 01:00:00+00:00,43.28,-70.92,0.0001,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 02:00:00+00:00,43.28,-70.92,0.0001,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 03:00:00+00:00,43.28,-70.92,0.0001,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 04:00:00+00:00,43.28,-70.92,0.0001,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 15:00:00+00:00,43.28,-70.92,0.0001,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 16:00:00+00:00,43.28,-70.92,0.01,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 18:00:00+00:00,43.28,-70.92,0.0001,-7894778.287058962,5354688.2784732655
DAW,2023-02-17 19:00:00+00:00,43.28,-70.92,0.02,-7894778.287058962,5354688.2784732655
DAY,2023-02-16 22:00:00+00:00,39.9061,-84.2186,0.02,-9375171.66732239,4852306.355016291
DAY,2023-02-16 23:00:00+00:00,39.9061,-84.2186,0.08,-9375171.66732239,4852306.355016291
DAY,2023-02-17 09:00:00+00:00,39.9061,-84.2186,0.0001,-9375171.66732239,4852306.355016291
DAY,2023-02-17 10:00:00+00:00,39.9061,-84.2186,0.0001,-9375171.66732239,4852306.355016291
DAY,2023-02-17 21:00:00+00:00,39.9061,-84.2186,0.0001,-9375171.66732239,4852306.355016291
DBQ,2023-02-16 22:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-16 23:00:00+00:00,42.3984,-90.7091,0.01,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 00:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 01:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 02:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 03:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 04:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 14:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DBQ,2023-02-17 15:00:00+00:00,42.3984,-90.7091,0.0001,-10097690.822316132,5220845.919134472
DCA,2023-02-16 22:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-16 23:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-17 00:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-17 04:00:00+00:00,38.8472,-77.0345,0.04,-8575441.313514432,4699807.857522583
DCA,2023-02-17 10:00:00+00:00,38.8472,-77.0345,0.02,-8575441.313514432,4699807.857522583
DCA,2023-02-17 11:00:00+00:00,38.8472,-77.0345,0.08,-8575441.313514432,4699807.857522583
DCA,2023-02-17 12:00:00+00:00,38.8472,-77.0345,0.19,-8575441.313514432,4699807.857522583
DCA,2023-02-17 13:00:00+00:00,38.8472,-77.0345,0.20,-8575441.313514432,4699807.857522583
DCA,2023-02-17 14:00:00+00:00,38.8472,-77.0345,0.16,-8575441.313514432,4699807.857522583
DCA,2023-02-17 15:00:00+00:00,38.8472,-77.0345,0.01,-8575441.313514432,4699807.857522583
DCA,2023-02-17 16:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-17 17:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-17 18:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-17 19:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCA,2023-02-17 20:00:00+00:00,38.8472,-77.0345,0.0001,-8575441.313514432,4699807.857522583
DCM,2023-02-17 12:00:00+00:00,34.7893,-81.1958,0.01,-9038675.110552482,4135284.592828316
DCM,2023-02-17 13:00:00+00:00,34.7893,-81.1958,0.13,-9038675.110552482,4135284.592828316
DCM,2023-02-17 14:00:00+00:00,34.7893,-81.1958,0.01,-9038675.110552482,4135284.592828316
DCM,2023-02-17 15:00:00+00:00,34.7893,-81.1958,0.02,-9038675.110552482,4135284.592828316
DCM,2023-02-17 17:00:00+00:00,34.7893,-81.1958,0.01,-9038675.110552482,4135284.592828316
DCY,2023-02-16 22:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-16 23:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 00:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 01:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 04:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 06:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 08:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 12:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DCY,2023-02-17 16:00:00+00:00,38.7004,-87.1297,0.01,-9699233.836970687,4678846.852219497
DDH,2023-02-16 23:00:00+00:00,42.8935,-73.2486,0.0001,-8153996.853320178,5295775.484492797
DDH,2023-02-17 13:00:00+00:00,42.8935,-73.2486,0.0001,-8153996.853320178,5295775.484492797
DDH,2023-02-17 14:00:00+00:00,42.8935,-73.2486,0.04,-8153996.853320178,5295775.484492797
DDH,2023-02-17 15:00:00+00:00,42.8935,-73.2486,0.05,-8153996.853320178,5295775.484492797
DDH,2023-02-17 16:00:00+00:00,42.8935,-73.2486,0.01,-8153996.853320178,5295775.484492797
DDH,2023-02-17 17:00:00+00:00,42.8935,-73.2486,0.0001,-8153996.853320178,5295775.484492797
DDH,2023-02-17 18:00:00+00:00,42.8935,-73.2486,0.01,-8153996.853320178,5295775.484492797
DDH,2023-02-17 19:00:00+00:00,42.8935,-73.2486,0.0001,-8153996.853320178,5295775.484492797
DDH,2023-02-17 20:00:00+00:00,42.8935,-73.2486,0.0001,-8153996.853320178,5295775.484492797
DEC,2023-02-16 23:00:00+00:00,39.8346,-88.8657,0.01,-9892484.472987812,4841935.832522881
DEC,2023-02-17 00:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 03:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 04:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 15:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 16:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 17:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 20:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DEC,2023-02-17 21:00:00+00:00,39.8346,-88.8657,0.0001,-9892484.472987812,4841935.832522881
DET,2023-02-17 00:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 01:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 02:00:00+00:00,42.4092,-83.0099,0.01,-9240619.79880056,5222474.078964114
DET,2023-02-17 03:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 04:00:00+00:00,42.4092,-83.0099,0.02,-9240619.79880056,5222474.078964114
DET,2023-02-17 05:00:00+00:00,42.4092,-83.0099,0.01,-9240619.79880056,5222474.078964114
DET,2023-02-17 06:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 07:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 08:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 15:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 16:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 17:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 18:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DET,2023-02-17 19:00:00+00:00,42.4092,-83.0099,0.0001,-9240619.79880056,5222474.078964114
DEW,2023-02-17 15:00:00+00:00,47.9689,-117.4211,0.0001,-13071257.060386054,6101682.461663622
DEW,2023-02-17 16:00:00+00:00,47.9689,-117.4211,0.0001,-13071257.060386054,6101682.461663622
DFI,2023-02-16 22:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DFI,2023-02-16 23:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DFI,2023-02-17 00:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DFI,2023-02-17 01:00:00+00:00,41.3375,-84.4288,0.01,-9398571.024287136,5062251.016085386
DFI,2023-02-17 02:00:00+00:00,41.3375,-84.4288,0.02,-9398571.024287136,5062251.016085386
DFI,2023-02-17 03:00:00+00:00,41.3375,-84.4288,0.01,-9398571.024287136,5062251.016085386
DFI,2023-02-17 05:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DFI,2023-02-17 06:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DFI,2023-02-17 07:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DFI,2023-02-17 18:00:00+00:00,41.3375,-84.4288,0.0001,-9398571.024287136,5062251.016085386
DHN,2023-02-17 08:00:00+00:00,31.32,-85.45,0.0001,-9512250.488285227,3674377.3393038865
DHN,2023-02-17 09:00:00+00:00,31.32,-85.45,0.0001,-9512250.488285227,3674377.3393038865
DHN,2023-02-17 10:00:00+00:00,31.32,-85.45,0.0001,-9512250.488285227,3674377.3393038865
DHN,2023-02-17 11:00:00+00:00,31.32,-85.45,0.03,-9512250.488285227,3674377.3393038865
DHN,2023-02-17 12:00:00+00:00,31.32,-85.45,0.16,-9512250.488285227,3674377.3393038865
