id,OBS Time,category,Current WX,description_id,geom,Lon,Lat,ptype,Station,color,Time
3435129,2023-02-14 04:44:13Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.60362304176319, 45.490267186826514]}",-122.60362304176319,45.490267186826514,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435131,2023-02-14 04:46:55Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.3014628, 47.7371824]}",-122.3014628,47.7371824,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435132,2023-02-14 04:47:29Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.0184996352736, 47.36951729752839]}",-122.0184996352736,47.36951729752839,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435133,2023-02-14 04:47:42Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.61269838193647, 47.31708841226611]}",-122.61269838193647,47.31708841226611,2.0,MPING,#ac6cd9,2023-02-14 05:00:00+00:00
3435134,2023-02-14 04:48:34Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.23979713406622, 47.79079694771031]}",-122.23979713406622,47.79079694771031,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435135,2023-02-14 04:48:42Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.39568888221159, 45.501827602317356]}",-122.39568888221159,45.501827602317356,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435136,2023-02-14 04:48:55Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.1920836, 47.1516111]}",-122.1920836,47.1516111,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435137,2023-02-14 04:49:21Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.23978794415301, 47.79077431084783]}",-122.23978794415301,47.79077431084783,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435138,2023-02-14 04:49:25Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.39563934819473, 45.501865511751234]}",-122.39563934819473,45.501865511751234,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435140,2023-02-14 04:50:00Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.483866, 45.593664]}",-122.483866,45.593664,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435139,2023-02-14 04:50:00Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.21196083160713, 47.878545344393075]}",-122.21196083160713,47.878545344393075,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435141,2023-02-14 04:50:21Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.2516343, 47.8058844]}",-122.2516343,47.8058844,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435142,2023-02-14 04:52:16Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.0334423477844, 47.63407919025758]}",-122.0334423477844,47.63407919025758,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435143,2023-02-14 04:52:38Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.28576153681081, 47.75384611826282]}",-122.28576153681081,47.75384611826282,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435144,2023-02-14 04:53:13Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.22081745101924, 47.76602418991457]}",-122.22081745101924,47.76602418991457,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435145,2023-02-14 04:53:16Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.29599033493761, 47.78900837530205]}",-122.29599033493761,47.78900837530205,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435146,2023-02-14 04:53:50Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.57560886454075, 47.31423717927896]}",-122.57560886454075,47.31423717927896,2.0,MPING,#ac6cd9,2023-02-14 05:00:00+00:00
3435147,2023-02-14 04:54:09Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.0332499465028, 47.63413434209451]}",-122.0332499465028,47.63413434209451,2.0,MPING,#ac6cd9,2023-02-14 05:00:00+00:00
3435148,2023-02-14 04:54:44Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.22085215834811, 47.766021395408195]}",-122.22085215834811,47.766021395408195,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435149,2023-02-14 04:55:00Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.31070497561676, 47.81829573633582]}",-122.31070497561676,47.81829573633582,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435150,2023-02-14 04:56:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.29704927069541, 47.669874993579036]}",-122.29704927069541,47.669874993579036,6.0,MPING,#169c2f,2023-02-14 05:00:00+00:00
3435151,2023-02-14 04:57:03Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.5441052, 45.3098462]}",-122.5441052,45.3098462,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435152,2023-02-14 04:57:45Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.3389851, 47.3165694]}",-122.3389851,47.3165694,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435153,2023-02-14 04:59:19Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-99.62849342273513, 35.29463597576627]}",-99.62849342273513,35.29463597576627,6.0,MPING,#169c2f,2023-02-14 05:00:00+00:00
3435154,2023-02-14 05:00:08Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.3088607, 47.7808953]}",-122.3088607,47.7808953,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435155,2023-02-14 05:00:23Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.21485022490097, 47.97184093783562]}",-122.21485022490097,47.97184093783562,1.0,MPING,#1f48cf,2023-02-14 05:00:00+00:00
3435156,2023-02-14 05:00:28Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.30853132967219, 47.61173571993887]}",-122.30853132967219,47.61173571993887,7.0,MPING,#0be3df,2023-02-14 05:00:00+00:00
3435157,2023-02-14 05:00:38Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-117.83944088045305, 33.65608261901294]}",-117.83944088045305,33.65608261901294,6.0,MPING,#169c2f,2023-02-14 05:00:00+00:00
3435158,2023-02-14 05:01:00Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.7998267398225, 32.977934871276545]}",-96.7998267398225,32.977934871276545,6.0,MPING,#169c2f,2023-02-14 06:00:00+00:00
3435159,2023-02-14 05:01:00Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.0427905849746, 47.258697837324725]}",-122.0427905849746,47.258697837324725,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435161,2023-02-14 05:02:00Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.0425028344556, 47.25864757549532]}",-122.0425028344556,47.25864757549532,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435162,2023-02-14 05:02:44Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.25087581427006, 47.88300319957674]}",-122.25087581427006,47.88300319957674,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435163,2023-02-14 05:02:49Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6532525290946, 45.73226749435627]}",-122.6532525290946,45.73226749435627,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435165,2023-02-14 05:04:04Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.36370487143607, 47.447621571811]}",-122.36370487143607,47.447621571811,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435166,2023-02-14 05:04:05Z,Rain/Snow,Mixed Ice Pellets and Snow,10,"{'type': 'Point', 'coordinates': [-122.3455272150434, 47.144875670827126]}",-122.3455272150434,47.144875670827126,3.0,MPING,#56419c,2023-02-14 06:00:00+00:00
3435167,2023-02-14 05:04:06Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.98035637001199, 47.19391135052362]}",-121.98035637001199,47.19391135052362,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435168,2023-02-14 05:04:21Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.1006233, 47.7426909]}",-122.1006233,47.7426909,7.0,MPING,#0be3df,2023-02-14 06:00:00+00:00
3435169,2023-02-14 05:04:36Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.1619113, 47.4560499]}",-122.1619113,47.4560499,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435170,2023-02-14 05:05:07Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.37235667988855, 47.52294666568167]}",-122.37235667988855,47.52294666568167,6.0,MPING,#169c2f,2023-02-14 06:00:00+00:00
3435172,2023-02-14 05:08:46Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.2449463, 47.282263]}",-122.2449463,47.282263,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435173,2023-02-14 05:09:04Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.53207057352633, 45.45387288018826]}",-122.53207057352633,45.45387288018826,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435174,2023-02-14 05:10:19Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.59008239630273, 45.68761569650039]}",-122.59008239630273,45.68761569650039,7.0,MPING,#0be3df,2023-02-14 06:00:00+00:00
3435175,2023-02-14 05:10:23Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-99.51234, 34.872259]}",-99.51234,34.872259,6.0,MPING,#169c2f,2023-02-14 06:00:00+00:00
3435176,2023-02-14 05:10:46Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.05896545212907, 47.09386416249666]}",-122.05896545212907,47.09386416249666,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435177,2023-02-14 05:11:45Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.29602767139399, 47.78904251057034]}",-122.29602767139399,47.78904251057034,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435178,2023-02-14 05:12:18Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.0270975, 47.1990198]}",-122.0270975,47.1990198,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435179,2023-02-14 05:12:36Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-73.02008047489136, 42.820248111653996]}",-73.02008047489136,42.820248111653996,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435180,2023-02-14 05:14:20Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.17464169471268, 47.737238783237714]}",-122.17464169471268,47.737238783237714,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435181,2023-02-14 05:15:24Z,Rain/Snow,Freezing Rain,4,"{'type': 'Point', 'coordinates': [-122.3463013, 47.4640432]}",-122.3463013,47.4640432,4.0,MPING,#e30bc6,2023-02-14 06:00:00+00:00
3435182,2023-02-14 05:17:22Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.16334361594372, 47.38217279785097]}",-122.16334361594372,47.38217279785097,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435183,2023-02-14 05:17:37Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.45213407715212, 47.23034693531975]}",-122.45213407715212,47.23034693531975,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435184,2023-02-14 05:17:54Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.61266895450693, 47.317111607937896]}",-122.61266895450693,47.317111607937896,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435185,2023-02-14 05:18:22Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.22981789160728, 47.20788775947644]}",-122.22981789160728,47.20788775947644,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435186,2023-02-14 05:18:24Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.17522395786101, 47.67051537991284]}",-122.17522395786101,47.67051537991284,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435187,2023-02-14 05:19:56Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.589959676437, 45.6876409187677]}",-122.589959676437,45.6876409187677,7.0,MPING,#0be3df,2023-02-14 06:00:00+00:00
3435188,2023-02-14 05:20:12Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.1164703, 47.628562]}",-122.1164703,47.628562,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435189,2023-02-14 05:20:32Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.59005377411705, 45.687605158046885]}",-122.59005377411705,45.687605158046885,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435190,2023-02-14 05:20:32Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.2803022, 47.0753519]}",-122.2803022,47.0753519,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435191,2023-02-14 05:20:52Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.57556519334888, 47.31421709173184]}",-122.57556519334888,47.31421709173184,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435193,2023-02-14 05:22:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-102.0825294961132, 32.02273711628258]}",-102.0825294961132,32.02273711628258,6.0,MPING,#169c2f,2023-02-14 06:00:00+00:00
3435192,2023-02-14 05:22:11Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6582178, 42.17501]}",-122.6582178,42.17501,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435194,2023-02-14 05:22:44Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.4943229, 47.2718259]}",-122.4943229,47.2718259,7.0,MPING,#0be3df,2023-02-14 06:00:00+00:00
3435195,2023-02-14 05:23:02Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.02361486651226, 47.69844117335039]}",-122.02361486651226,47.69844117335039,1.0,MPING,#1f48cf,2023-02-14 06:00:00+00:00
3435196,2023-02-14 05:24:01Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.51567565847421, 47.20983508513078]}",-122.51567565847421,47.20983508513078,7.0,MPING,#0be3df,2023-02-14 06:00:00+00:00
